company_id,move_id,move_type,name,ref,payment_reference,src_state,aeat_send_error
1,11094,in_invoice,S/FRA/2023/0167,UN-35/23,"",sent,""
1,11095,in_invoice,S/FRA/2023/0162,11,"",sent,""
1,11097,in_invoice,S/FRA/2023/0138,CIND/65012,"",sent,""
1,11099,in_invoice,S/FRA/2023/0256,T000102-4607,"",sent,""
1,11101,in_invoice,S/FRA/2023/0281,V2022034700900024803,"",sent,""
1,11102,in_invoice,S/FRA/2023/0282,34121/3,"",sent,""
1,11103,in_invoice,S/FRA/2023/0280,000114,"",sent,""
1,11104,in_invoice,S/FRA/2023/0179,20220423,"",sent,""
1,11105,in_invoice,S/FRA/2023/0140,176,"",sent,""
1,11106,in_invoice,S/FRA/2023/0144,2022/00200/00000339,"",sent,""
1,11107,in_invoice,S/FRA/2023/0150,09412001005,"",sent,""
1,11108,in_invoice,S/FRA/2023/0152,09412001070,"",sent,""
1,11109,in_invoice,S/FRA/2023/0159,112,"",sent,""
1,11110,in_invoice,S/FRA/2023/0166,95-198974,"",sent,""
1,11111,in_invoice,S/FRA/2023/0164,95-198976,"",sent,""
1,11112,in_invoice,S/FRA/2023/0175,7249775-A-3076,"",sent,""
1,11113,in_invoice,S/FRA/2023/0165,95-198973,"",sent,""
1,11114,in_invoice,S/FRA/2023/0274,22V80450100024176,"",sent,""
1,11115,in_invoice,S/FRA/2023/0169,4,"",sent,""
1,11116,in_invoice,S/FRA/2023/0172,2023-37,"",sent,""
1,11117,in_invoice,S/FRA/2023/0136,2,"",sent,""
1,11118,in_invoice,S/FRA/2023/0154,4/2023,"",sent,""
1,11122,in_invoice,S/FRA/2023/0163,15,"",sent,""
1,11123,in_invoice,S/FRA/2023/0160,127,"",sent,""
1,11124,in_invoice,S/FRA/2023/0173,274256,"",sent,""
1,11125,in_invoice,S/FRA/2023/0177,T/3394,"",sent,""
1,11132,in_invoice,S/FRA/2023/0137,040/305945,"",sent,""
1,11133,in_invoice,S/FRA/2023/0139,217,"",sent,""
1,11134,in_invoice,S/FRA/2023/0142,A/2737/2022,"",sent,""
1,11135,in_invoice,S/FRA/2023/0143,2022/00200/00000426,"",sent,""
1,11136,in_invoice,S/FRA/2023/0147,1 22 0005 0003818713,"",sent,""
1,11137,in_invoice,S/FRA/2023/0148,1 22 0005 0003831768,"",sent,""
1,11138,in_invoice,S/FRA/2023/0178,OVIE-230022,"",sent,""
1,11139,in_invoice,S/FRA/2023/0174,230117,"",sent_w_errors,2024 | El valor de ImporteTotal no coincide con el sumatorio de Bas
1,11140,in_invoice,S/FRA/2023/0149,1 22 0005 0003676766,"",sent,""
1,11141,in_invoice,S/FRA/2023/0145,1 22 0005 0003677013,"",sent,""
1,11143,in_invoice,S/FRA/2022/1131,0070/01/2022/0000089,"",sent,""
1,11144,in_invoice,S/FRA/2022/1132,0070/01/2022/0000088,"",sent,""
1,11145,in_invoice,S/FRA/2022/1133,09422007721,"",sent,""
1,11146,in_invoice,S/FRA/2022/1134,2022018823,"",sent,""
1,11147,in_invoice,S/FRA/2022/1135,A-V2022-00004701585,"",sent,""
1,11148,in_invoice,S/FRA/2023/0192,A-V2022-00004597862,"",sent,""
1,11149,in_invoice,S/FRA/2023/0254,3433-016-386286,"",sent,""
1,11150,in_invoice,S/FRA/2023/0191,138,"",sent,""
1,11151,in_invoice,S/FRA/2023/0194,38/22,"",sent,""
1,11152,in_invoice,S/FRA/2023/0196,95-200540,"",sent_modified,""
1,11153,in_invoice,S/FRA/2023/0195,95-200448,"",sent,""
1,11154,in_invoice,S/FRA/2023/0193,7249775-A-3182,"",sent,""
1,11155,in_invoice,S/FRA/2023/0252,000546,"",sent,""
1,11156,in_invoice,S/FRA/2023/0264,0187-01-22154484,"",sent,""
1,11157,in_invoice,S/FRA/2023/0253,T000102-15816,"",sent,""
1,11158,in_invoice,S/FRA/2023/0189,AST/DUP/209,"",sent,""
1,11159,in_invoice,S/FRA/2023/0190,1 000581,"",sent,""
1,11160,in_invoice,S/FRA/2023/0278,00 060521,"",sent,""
1,11161,in_invoice,S/FRA/2023/0261,132078,"",sent,""
1,11162,in_invoice,S/FRA/2023/0262,00818675,"",sent,""
1,11163,in_invoice,S/FRA/2023/0263,D-044392,"",sent,""
1,11164,in_invoice,S/FRA/2023/0260,000087,"",sent,""
1,11165,in_invoice,S/FRA/2023/0259,4480 017 288296,"",sent,""
1,11166,in_invoice,S/FRA/2023/0257,4480-014-157441,"",sent,""
1,11167,in_invoice,S/FRA/2023/0258,4480-016-095590,"",sent,""
1,11168,in_invoice,S/FRA/2023/0255,4480-017-286199,"",sent,""
1,11169,in_invoice,S/FRA/2023/0286,4480-014-155957,"",sent,""
1,11171,in_invoice,S/FRA/2023/0176,FV21413,FV21413,sent,""
1,23779,in_invoice,S/FRA/2025/0264,4004253302,"",sent,""
1,11261,in_invoice,S/FRA/2023/0202,FRO20230459424,"",sent,""
1,11262,in_invoice,S/FRA/2023/0198,23-0005,"",sent,""
1,11263,in_invoice,S/FRA/2023/0226,591/F,"",sent,""
1,11264,in_invoice,S/FRA/2023/0188,1/190315,NEXT,sent_modified,""
1,11265,in_invoice,S/FRA/2023/0187,F230048108,"",sent,""
1,11266,in_invoice,S/FRA/2023/0185,03/2023/03,"",sent,""
1,11267,in_invoice,S/FRA/2023/0232,000G002191,"",sent,""
1,23269,in_invoice,S/FRA/2025/0083,029,"",sent,""
1,11270,in_invoice,S/FRA/2023/0209,23/74,"",sent,""
1,11271,in_invoice,S/FRA/2023/0212,A2301058,"",sent,""
1,11272,in_invoice,S/FRA/2023/0197,0337/23,"",sent,""
1,11273,in_invoice,S/FRA/2023/0213,VF23-03-0095,"",sent,""
1,11364,in_invoice,S/FRA/2023/0208,E003/2022,"",sent,""
1,11365,in_invoice,S/FRA/2023/0211,2023000169,"",sent,""
1,11367,in_invoice,S/FRA/2023/0222,UN-56/23,"",sent,""
1,11368,in_invoice,S/FRA/2023/0223,A000031992,"",sent,""
1,11369,in_invoice,S/FRA/2023/0199,209/23,"",sent,""
1,11371,in_invoice,S/FRA/2023/0228,COF220000001987,"",sent,""
1,11372,in_invoice,S/FRA/2023/0231,1/22,"",sent,""
1,11373,in_invoice,S/FRA/2023/0206,09422008513,"",sent,""
1,11374,in_invoice,S/FRA/2023/0216,141,"",sent,""
1,11375,in_invoice,S/FRA/2023/0224,A/000092/22,"",sent,""
1,11376,in_invoice,S/FRA/2023/0251,05-12-2022,"",sent,""
1,11377,in_invoice,S/FRA/2023/0201,238,"",sent,""
1,11378,in_invoice,S/FRA/2023/0219,95-201952,"",sent,""
1,11379,in_invoice,S/FRA/2023/0205,0070/01/2022/0000093,"",sent,""
1,11380,in_invoice,S/FRA/2023/0269,29683,"",sent,""
1,11381,in_invoice,S/FRA/2023/0229,20220609,"",sent,""
1,11384,in_invoice,S/FRA/2023/0214,2022/015200/00000031,"",sent,""
1,11385,in_invoice,S/FRA/2023/0265,T000102-18013,"",sent,""
1,11386,in_invoice,S/FRA/2023/0266,132838,"",sent,""
1,11388,in_invoice,S/FRA/2023/0250,4480-015-014092,"",sent,""
1,11389,in_invoice,S/FRA/2023/0276,0187-02-22107727,"",sent,""
1,11390,in_invoice,S/FRA/2023/0268,T000103-20326,"",sent,""
1,11391,in_invoice,S/FRA/2023/0210,A-295,"",sent,""
1,11392,in_invoice,S/FRA/2023/0218,95-203605,"",sent,""
1,11393,in_invoice,S/FRA/2023/0217,95-203464,"",sent,""
1,11394,in_invoice,S/FRA/2023/0230,20230026,"",sent,""
1,11395,in_invoice,S/FRA/2023/0285,31488,"",sent,""
1,11396,in_invoice,S/FRA/2023/0283,000483,"",sent,""
1,11398,in_invoice,S/FRA/2023/0279,T000103-28726,"",sent,""
1,11399,in_invoice,S/FRA/2023/0203,A/2789/2023,"",sent,""
1,11400,in_invoice,S/FRA/2023/0284,0187-02-23007542,"",sent,""
1,11401,in_invoice,S/FRA/2023/0225,A/000095/23,"",sent,""
1,11402,in_invoice,S/FRA/2023/0221,95-203707,"",sent,""
1,11403,in_invoice,S/FRA/2023/0200,022,"",sent,""
1,11404,in_invoice,S/FRA/2023/0220,95-203733,"",sent,""
1,11405,in_invoice,S/FRA/2023/0272,A-V2023-00000262812,"",sent,""
1,11406,in_invoice,S/FRA/2023/0271,FVP0152115,"",sent,""
1,11407,in_invoice,S/FRA/2023/0207,09423001007,"",sent,""
1,11408,in_invoice,S/FRA/2023/0237,23242,"",sent,""
1,11409,in_invoice,S/FRA/2023/0215,0001/2023,"",sent,""
1,11410,in_invoice,S/FRA/2023/0275,AJ-29,"",sent,""
1,11411,in_invoice,S/FRA/2023/0273,N4687132221113000398,"",sent,""
1,26928,in_invoice,/,"","",not_sent,""
1,11418,in_invoice,S/FRA/2023/0242,008/1280,"",sent_modified,""
1,11419,in_invoice,S/FRA/2023/0243,94432623,"",sent,""
1,11420,in_invoice,S/FRA/2023/0246,TB-2023-F 2,"",sent,""
1,11421,in_invoice,S/FRA/2023/0245,TB-2023-F 10,"",sent,""
1,11429,in_invoice,S/FRA/2023/0375,18742201P0182978,"",sent,""
1,11430,in_invoice,S/FRA/2023/0241,2/2023,NEXT,sent,""
1,9038,in_invoice,S/FRA/2022/1077,F595452,"",sent,""
1,11455,in_invoice,S/FRA/2023/0377,18742201P0262147,"",sent,""
1,26930,in_invoice,/,"","",not_sent,""
1,26931,in_invoice,/,"","",not_sent,""
1,11456,in_invoice,S/FRA/2023/0376,18742201P0314329,"",sent,""
1,11462,in_invoice,S/FRA/2023/0239,82/EST,"",sent,""
1,23199,in_invoice,S/FRA/2025/0107,AL 25000113,"",sent,""
1,11469,in_invoice,S/FRA/2023/0234,T/498/2023,"",sent,""
1,26932,in_invoice,/,"","",not_sent,""
1,11470,in_invoice,S/FRA/2023/0238,FA 222313,"",sent,""
1,11471,in_invoice,S/FRA/2023/0240,290,"",sent_modified,""
1,11472,in_invoice,S/FRA/2023/0244,44.492,"",sent,""
1,11473,in_invoice,S/FRA/2023/0303,2023-62,"",sent,""
1,26933,in_invoice,/,"","",not_sent,""
1,11475,in_invoice,S/FRA/2023/0291,18742301P0070172,"",sent,""
1,11476,in_invoice,S/FRA/2023/0292,23/129,"",sent,""
1,11477,in_invoice,S/FRA/2023/0300,23/130,"",sent,""
1,11478,in_invoice,S/FRA/2023/0301,23/131,"",sent,""
1,11479,in_invoice,S/FRA/2023/0308,22/280,"",sent,""
1,11482,in_invoice,S/FRA/2023/0296,23/18,"",sent,""
1,11484,in_invoice,S/FRA/2023/0247,B00052823,"",sent,""
1,11563,in_invoice,S/FRA/2023/0309,FRO20230695372,"",sent,""
1,11564,in_invoice,S/FRA/2023/0311,FM23-522,"",sent,""
1,11565,in_invoice,S/FRA/2023/0314,1073/F,"",sent,""
1,11566,in_invoice,S/FRA/2023/0313,FA 230607,"",sent,""
1,11567,in_invoice,S/FRA/2023/0290,A-465,"",sent,""
1,11568,in_invoice,S/FRA/2023/0305,A2301844,"",sent,""
1,11569,in_invoice,S/FRA/2023/0304,000D001962,"",sent,""
1,11570,in_invoice,S/FRA/2023/0295,000G002475,"",sent,""
1,11571,in_invoice,S/FRA/2023/0294,000G002474,"",sent,""
1,11572,in_invoice,S/FRA/2023/0289,000D001961,"",sent,""
1,11573,in_invoice,S/FRA/2023/0288,F20230389,"",sent,""
1,11574,in_invoice,S/FRA/2023/0312,360-2023,"",sent,""
1,11575,in_invoice,S/FRA/2023/0293,VF23-04-0102,"",sent,""
1,11576,in_invoice,S/FRA/2023/0287,03/2023/04,"",sent,""
1,11577,in_invoice,S/FRA/2023/0315,A21056,"",sent,""
1,26934,in_invoice,/,"","",not_sent,""
1,11578,in_invoice,S/FRA/2023/0310,09423002195,"",sent,""
1,11582,in_invoice,S/FRA/2023/0302,A10017796554-0323,"",sent,""
1,11583,in_invoice,S/FRA/2023/0298,A10017757548-0323,"",sent,""
1,11584,in_invoice,S/FRA/2023/0299,312-KF23-3161,"",sent,""
1,11585,in_invoice,S/FRA/2023/0297,A10017866353-0423,"",sent,""
1,11586,in_invoice,S/FRA/2023/0307,A10017871023-0423,"",sent,""
1,11587,in_invoice,S/FRA/2023/0306,312-KF23-4573,"",sent,""
1,11594,in_invoice,S/FRA/2023/0316,OO/2023/001,"",sent,""
1,11595,in_invoice,S/FRA/2023/0317,OO/2023/002,"",sent,""
1,11597,in_invoice,S/FRA/2023/0318,OO/2023/003,"",sent,""
1,11599,in_invoice,S/FRA/2023/0319,OO/2023/004,"",sent,""
1,11601,in_invoice,S/FRA/2023/0320,018/2023,"",sent,""
1,11602,in_invoice,S/FRA/2023/0321,041/2023,"",sent,""
1,11603,in_invoice,S/FRA/2023/0322,078/2023,"",sent,""
1,11608,in_invoice,S/FRA/2023/0325,3/23,"",sent,""
1,11609,in_invoice,S/FRA/2023/0324,1490326,"",sent,""
1,11610,in_invoice,S/FRA/2023/0323,00003857,"",sent,""
1,11613,in_invoice,S/FRA/2023/0326,1180173215,NEXT,sent,""
1,11614,in_invoice,S/FRA/2023/0327,1180173216,NEXT,sent,""
1,11632,in_invoice,S/FRA/2023/0328,1230259746,"",sent,""
1,11633,in_invoice,S/FRA/2023/0329,1230259747,"",sent_modified,""
1,11634,in_invoice,S/FRA/2023/0330,1230259748,"",sent,""
1,11635,in_invoice,S/FRA/2023/0335,23.040.005,"",sent,""
1,24417,in_invoice,S/FRA/2025/0327,000D009013,"",sent,""
1,24124,in_invoice,S/FRA/2025/0292,21250127010429611,"",sent,""
1,11638,in_invoice,S/FRA/2023/0338,FD23-5200,"",sent,""
1,11641,in_invoice,S/FRA/2023/0349,A/23-0084,"",sent,""
1,11642,in_invoice,S/FRA/2023/0332,FRO20230881222,"",sent,""
1,11643,in_invoice,S/FRA/2023/0336,7/2023,"",sent,""
1,11644,in_invoice,S/FRA/2023/0337,FM23-783,"",sent,""
1,11645,in_invoice,S/FRA/2023/0345,500-2023,"",sent,""
1,11646,in_invoice,S/FRA/2023/0350,1.731/F,"",sent,""
1,11647,in_invoice,S/FRA/2023/0343,A-604,"",sent,""
1,11648,in_invoice,S/FRA/2023/0342,03/2023/05,"",sent,""
1,11649,in_invoice,S/FRA/2023/0344,A2302543,"",sent,""
1,11651,in_invoice,S/FRA/2023/0348,05/23,"",sent,""
1,11652,in_invoice,S/FRA/2023/0347,23-0008,"",sent,""
1,11653,in_invoice,S/FRA/2023/0379,18742301P0105327,"",sent,""
1,24130,in_invoice,S/FRA/2025/0286,21250320010331963,"",sent,""
1,11655,in_invoice,S/FRA/2023/0352,000D002164,"",sent,""
1,11656,in_invoice,S/FRA/2023/0351,000G002728,"",sent,""
1,11657,in_invoice,S/FRA/2023/0346,VF23-05-0112,"",sent,""
1,11658,in_invoice,S/FRA/2023/0341,0117/23,"",sent,""
1,24865,in_invoice,S/FRA/2025/0406,J252066337,"",sent,""
1,11660,in_invoice,S/FRA/2023/0378,18742301P0051570,"",sent,""
1,11661,in_invoice,S/FRA/2023/0353,OO/2023/005,"",sent,""
1,11663,in_invoice,S/FRA/2023/0354,101/2023,"",sent,""
1,11666,in_invoice,S/FRA/2023/0357,330001020230519000121,"",sent,""
1,21066,in_invoice,S/FRA/2024/0790,ES459WYABEY,"",sent,""
1,11668,in_invoice,S/FRA/2023/0356,AL 23000375,"",sent,""
1,11673,in_invoice,S/FRA/2023/0355,23-0009,"",sent,""
1,24541,in_invoice,S/FRA/2025/0372,21250527010372431,"",sent,""
1,11676,in_invoice,S/FRA/2023/0359,A-753,"",sent,""
1,11677,in_invoice,S/FRA/2023/0360,2.246/F,"",sent,""
1,11678,in_invoice,S/FRA/2023/0362,VF23-06-0111,"",sent,""
1,11682,in_invoice,S/FRA/2023/0363,FRO20231093675,"",sent,""
1,11685,in_invoice,S/FRA/2023/0364,Q230039568,"",sent,""
1,11686,in_invoice,S/FRA/2023/0365,A2303330,"",sent,""
1,11687,in_invoice,S/FRA/2023/0366,03/2023/06,"",sent,""
1,20294,in_invoice,S/FRA/2024/0614,AL 24000715,"",sent,""
1,11691,in_invoice,S/FRA/2023/0361,FM23-1045,"",sent,""
1,11692,in_invoice,S/FRA/2023/0369,713-2023,"",sent,""
1,11693,in_invoice,S/FRA/2023/0370,23/264,"",sent,""
1,11694,in_invoice,S/FRA/2023/0371,23/261,"",sent,""
1,11695,in_invoice,S/FRA/2023/0372,23/262,"",sent,""
1,11696,in_invoice,S/FRA/2023/0373,23/263,"",sent,""
1,12239,in_invoice,S/FRA/2023/0374,10/2023,"",sent,""
1,12250,in_invoice,S/FRA/2023/0380,1/2023,"",sent,""
1,12251,in_invoice,S/FRA/2023/0411,2023000514,"",sent,""
1,12252,in_invoice,S/FRA/2023/0383,112/2023,"",sent,""
1,12253,in_invoice,S/FRA/2023/0384,OO/2023/006,"",sent,""
1,12255,in_invoice,S/FRA/2023/0408,T/1065/2023,"",sent,""
1,24418,in_invoice,S/FRA/2025/0326,000G009143,"",sent,""
1,12256,in_invoice,S/FRA/2023/0407,A2303808,"",sent,""
1,12258,in_invoice,S/FRA/2023/0406,23-0013,"",sent,""
1,12265,in_invoice,S/FRA/2023/0405,VF23-07-0084,"",not_sent,3000 | Factura duplicada
1,12266,in_invoice,S/FRA/2023/0404,03/2023/07,"",not_sent,3000 | Factura duplicada
1,12267,in_invoice,S/FRA/2023/0416,B00052930,"",not_sent,3000 | Factura duplicada
1,12268,in_invoice,S/FRA/2023/0410,1129,"",sent,""
1,12269,in_invoice,S/FRA/2023/0403,23/234,"",not_sent,3000 | Factura duplicada
1,12271,in_invoice,S/FRA/2023/0401,263,"",sent_w_errors,2024 | El valor de ImporteTotal no coincide con el sumatorio de Bas
1,12272,in_invoice,S/FRA/2023/0386,OO/2023/007,"",sent,""
1,12274,in_invoice,S/FRA/2023/0387,22M-2023,"",sent,""
1,12275,in_invoice,S/FRA/2023/0409,30/23,"",sent,""
1,24291,in_invoice,S/FRA/2025/0367,TB-2025-F 42,"",sent,""
1,12277,in_invoice,S/FRA/2023/0399,000G003309,"",sent,""
1,12278,in_invoice,S/FRA/2023/0455,23257,"",not_sent,3000 | Factura duplicada
1,12279,in_invoice,S/FRA/2023/0398,3/2023,NEXT,sent,""
1,26939,in_invoice,/,"","",not_sent,""
1,12280,in_invoice,S/FRA/2023/0397,A-898,"",sent,""
1,12281,in_invoice,S/FRA/2023/0396,23/333,"",sent,""
1,12282,in_invoice,S/FRA/2023/0395,23/334,"",sent,""
1,12283,in_invoice,S/FRA/2023/0394,23/335,"",sent,""
1,12284,in_invoice,S/FRA/2023/0393,23/336,"",sent,""
1,12285,in_invoice,S/FRA/2023/0392,FRO20231302969,"",sent,""
1,12286,in_invoice,S/FRA/2023/0391,A2304076,"",sent,""
1,12287,in_invoice,S/FRA/2023/0390,FM23-1313,"",sent,""
1,12288,in_invoice,S/FRA/2023/0389,2.571/F,"",sent,""
1,12289,in_invoice,S/FRA/2023/0388,2023-140,"",sent,""
1,12290,in_invoice,S/FRA/2023/0454,M230000226,"",not_sent,3000 | Factura duplicada
1,12292,in_invoice,S/FRA/2023/0453,A230013025,"",not_sent,3000 | Factura duplicada
1,12293,in_invoice,S/FRA/2023/0452,Y230094546,"",not_sent,3000 | Factura duplicada
1,12294,in_invoice,S/FRA/2023/0412,128/2023,"",sent,""
1,12295,in_invoice,S/FRA/2023/0451,J230046313,"",not_sent,3000 | Factura duplicada
1,12296,in_invoice,S/FRA/2023/0450,A10017910806-0523,"",not_sent,3000 | Factura duplicada
1,12297,in_invoice,S/FRA/2023/0449,312-KF23-5738,"",not_sent,3000 | Factura duplicada
1,12298,in_invoice,S/FRA/2023/0448,A10017949120-0523,"",not_sent,3000 | Factura duplicada
1,12299,in_invoice,S/FRA/2023/0447,A10017985755-0623,"",not_sent,3000 | Factura duplicada
1,12300,in_invoice,S/FRA/2023/0446,312-KF23-7149,"",not_sent,3000 | Factura duplicada
1,12301,in_invoice,S/FRA/2023/0445,A10018025415-0623,"",not_sent,3000 | Factura duplicada
1,12302,in_invoice,S/FRA/2023/0417,114-2023,"",not_sent,3000 | Factura duplicada
1,12304,in_invoice,S/FRA/2023/0418,0/230500,"",not_sent,3000 | Factura duplicada
1,12306,in_invoice,S/FRA/2023/0444,3584,"",not_sent,3000 | Factura duplicada
1,12313,in_invoice,S/FRA/2023/0415,A 20230495,"",not_sent,3000 | Factura duplicada
1,12317,in_invoice,S/FRA/2023/0457,FV21581,NEXT,not_sent,3000 | Factura duplicada
1,12319,in_invoice,S/FRA/2023/0443,1180179606,NEXT,not_sent,3000 | Factura duplicada
1,12320,in_invoice,S/FRA/2023/0442,1574551,"",not_sent,3000 | Factura duplicada
1,12322,in_invoice,S/FRA/2023/0441,23010167,"",not_sent,3000 | Factura duplicada
1,12323,in_invoice,S/FRA/2023/0440,23/393,"",not_sent,3000 | Factura duplicada
1,12324,in_invoice,S/FRA/2023/0456,FV21584,NEXT,not_sent,3000 | Factura duplicada
1,12325,in_invoice,S/FRA/2023/0439,03/2023/08,"",sent,""
1,12326,in_invoice,S/FRA/2023/0413,136/2023,"",not_sent,3000 | Factura duplicada
1,12327,in_invoice,S/FRA/2023/0414,139/2023,NEXT,not_sent,3000 | Factura duplicada
1,12328,in_invoice,S/FRA/2023/0438,A-1036,"",sent,""
1,12329,in_invoice,S/FRA/2023/0437,1TSN230700391738,"",not_sent,1157 | El bloque DesgloseFactura debe tener informado al menos uno 
1,12330,in_invoice,S/FRA/2023/0436,000D002889,"",not_sent,3000 | Factura duplicada
1,12331,in_invoice,S/FRA/2023/0435,000D002890,"",not_sent,3000 | Factura duplicada
1,12332,in_invoice,S/FRA/2023/0434,000G003580,"",not_sent,3000 | Factura duplicada
1,12333,in_invoice,S/FRA/2023/0433,000D002891,"",not_sent,3000 | Factura duplicada
1,12334,in_invoice,S/FRA/2023/0432,FM23-1576,"",not_sent,3000 | Factura duplicada
1,12335,in_invoice,S/FRA/2023/0431,F23-039028,"",not_sent,3000 | Factura duplicada
1,12336,in_invoice,S/FRA/2023/0430,23249,"",sent,""
1,12337,in_invoice,S/FRA/2023/0429,18742301P0175157,"",not_sent,3000 | Factura duplicada
1,12338,in_invoice,S/FRA/2023/0428,FA 231770,"",not_sent,3000 | Factura duplicada
1,12339,in_invoice,S/FRA/2023/0427,330001020230710000273,"",not_sent,3000 | Factura duplicada
1,12340,in_invoice,S/FRA/2023/0426,A2305024,"",not_sent,3000 | Factura duplicada
1,12341,in_invoice,S/FRA/2023/0425,A2305152,"",not_sent,3000 | Factura duplicada
1,26943,in_invoice,/,"","",not_sent,""
1,12343,in_invoice,S/FRA/2023/0424,04/2023,"",not_sent,3000 | Factura duplicada
1,12344,in_invoice,S/FRA/2023/0423,3.147/F,"",not_sent,3000 | Factura duplicada
1,12354,in_invoice,S/FRA/2023/0420,FQ23/044286,"",sent,""
1,12362,in_invoice,S/FRA/2023/0422,VF23-08-0080,"",sent,""
1,12363,in_invoice,S/FRA/2023/0421,2023-197,"",not_sent,3000 | Factura duplicada
1,12367,in_invoice,S/FRA/2023/0463,D23 308,"",sent,""
1,12368,in_invoice,S/FRA/2023/0462,D23 309,"",sent,""
1,12370,in_invoice,S/FRA/2023/0461,FV21589,NEXT,sent,""
1,13182,in_invoice,S/FRA/2023/0460,FV21602,NEXT,sent,""
1,13183,in_invoice,S/FRA/2023/0459,FV21603,NEXT,sent,""
1,13204,in_invoice,S/FRA/2023/0537,A/FA00325,"",sent,""
1,13205,in_invoice,S/FRA/2023/0524,4/2023,NEXT,sent,""
1,13218,in_invoice,S/FRA/2023/0458,2300296,"",sent,""
1,13228,in_invoice,S/FRA/2023/0522,13/2023,"",sent,""
1,24866,in_invoice,S/FRA/2025/0405,J250055189,"",sent,""
1,21033,in_invoice,S/FRA/2024/0764,RS24 1431,"",sent,""
1,19401,in_invoice,S/FRA/2024/0422,ES43J15ABEY,"",sent,""
1,26944,in_invoice,/,"","",not_sent,""
1,13241,in_invoice,S/FRA/2023/0514,169*08/23,"",sent,""
1,13312,in_invoice,S/FRA/2023/0512,23/451,"",sent,""
1,13314,in_invoice,S/FRA/2023/0536,2023-219,"",sent,""
1,13332,in_invoice,S/FRA/2023/0511,000168,"",sent,""
1,26945,in_invoice,/,"","",not_sent,""
1,13333,in_invoice,S/FRA/2023/0510,23011774,"",sent,""
1,13345,in_invoice,S/FRA/2023/0509,FRO20231630289,"",sent,""
1,13346,in_invoice,S/FRA/2023/0532,2162124,"",sent_modified,""
1,13416,in_invoice,S/FRA/2023/0538,2023000830,"",sent,""
1,6369,in_invoice,S/FRA/2022/0390,BL7/2022/1/2838,"",sent,""
1,6415,in_invoice,S/FRA/2022/0352,F-65287782,"",sent,""
1,25247,in_invoice,S/FRA/2025/0475,A/477,"",sent,""
1,13550,in_invoice,S/FRA/2023/0535,138-2023,"",sent_modified,""
1,26946,in_invoice,/,"","",not_sent,""
1,13551,in_invoice,S/FRA/2023/0507,D23 360,"",sent,""
1,13552,in_invoice,S/FRA/2023/0533,00005034,"",sent,""
1,13553,in_invoice,S/FRA/2023/0506,F106-2023,"",sent,""
1,20295,in_invoice,S/FRA/2024/0615,AL 24000819,"",sent,""
1,13556,in_invoice,S/FRA/2023/0503,FA 231925,"",sent,""
1,13557,in_invoice,S/FRA/2023/0502,3536F23,"",sent,""
1,13558,in_invoice,S/FRA/2023/0501,FM23-1829,"",sent,""
1,13559,in_invoice,S/FRA/2023/0500,FM23-1911,"",sent,""
1,13560,in_invoice,S/FRA/2023/0499,3.642/F,"",sent,""
1,13561,in_invoice,S/FRA/2023/0498,A2305851,"",sent,""
1,13562,in_invoice,S/FRA/2023/0534,66/EST,"",sent_modified,""
1,13563,in_invoice,S/FRA/2023/0497,03/2023/09,"",sent,""
1,13564,in_invoice,S/FRA/2023/0496,23FCP00062,"",sent,""
1,13565,in_invoice,S/FRA/2023/0495,4TM00120009,"",sent,""
1,13568,in_invoice,S/FRA/2023/0493,23-0047,"",sent,""
1,13569,in_invoice,S/FRA/2023/0492,23-0048,"",sent,""
1,13571,in_invoice,S/FRA/2023/0531,9/2023,"",sent,""
1,13572,in_invoice,S/FRA/2023/0530,5/2023,"",sent,""
1,13573,in_invoice,S/FRA/2023/0529,62022,"",sent,""
1,20918,in_invoice,S/FRA/2024/0795,AL 24000922,"",sent,""
1,13575,in_invoice,S/FRA/2023/0490,5/2023,"",sent,""
1,13576,in_invoice,S/FRA/2023/0489,A-1139,"",sent,""
1,13577,in_invoice,S/FRA/2023/0528,2023-0031,"",sent,""
1,13578,in_invoice,S/FRA/2023/0488,VF23-09-0101,"",sent,""
1,13579,in_invoice,S/FRA/2023/0487,1028-2023,"",sent,""
1,13580,in_invoice,S/FRA/2023/0486,6/2023,"",sent,""
1,13581,in_invoice,S/FRA/2023/0527,440,"",sent,""
1,13582,in_invoice,S/FRA/2023/0526,5/2023,"",sent,""
1,13583,in_invoice,S/FRA/2023/0525,10/2023,"",sent,""
1,13610,in_invoice,S/FRA/2023/0485,A-580,"",sent,""
1,21463,in_invoice,S/FRA/2024/0888,AL 24000975,"",sent,""
1,13612,in_invoice,S/FRA/2023/0466,S/04-23,"",sent,""
1,13648,in_invoice,S/FRA/2023/0483,2023358,"",sent,""
1,13649,in_invoice,S/FRA/2023/0482,23-0056,"",sent,""
1,13650,in_invoice,S/FRA/2023/0481,23-0052,"",sent,""
1,427,in_invoice,S/FRA/2021/0260,21/18,"",not_sent,""
1,13651,in_invoice,S/FRA/2023/0480,23-0053,"",sent,""
1,13652,in_invoice,S/FRA/2023/0479,23-0055,"",sent,""
1,13653,in_invoice,S/FRA/2023/0478,150191,"",sent,""
1,13659,in_invoice,S/FRA/2023/0477,TB-2023-F62,"",sent,""
1,24776,in_invoice,S/FRA/2025/0393,2/2025,"",sent,""
1,13661,in_invoice,S/FRA/2023/0475,2023-008,"",sent,""
