id,company_id,move_type,name,ref,src_state,aeat_send_error
14685,1,out_invoice,J/2023/0023,,sent,"{
    'CSV': '9GT88S3F2TGPUCHA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
14547,1,out_invoice,C/2023/0015,,sent,"{
    'CSV': '55G7MKQ62483FV5H',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
15209,1,out_invoice,A/2023/0017,,not_sent,
15208,1,out_invoice,A/2023/0016,,not_sent,
15207,1,out_invoice,A/2023/0015,,not_sent,
15206,1,out_invoice,A/2023/0014,,not_sent,"1329 | Cuando el tipo de factura es F2, la suma de las bases imponi"
13948,1,out_invoice,J/2023/0022,,sent,"{
    'CSV': '3QG8XYUCUJ76MR6V',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
13919,1,out_invoice,J/2023/0021,,sent,"{
    'CSV': '7TMMMTFCJKD4HUAP',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
13918,1,out_invoice,C/2023/0014,,sent,"{
    'CSV': 'B8N46CYG68QXYRHA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
13908,1,out_invoice,C/2023/0013,,sent,"{
    'CSV': '6VCEBJK2YJXVG3N5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
14620,1,out_invoice,A/2023/0013,,not_sent,
