company_id,move_id,move_type,name,ref,payment_reference,src_state,aeat_send_error,aeat_header_sent,aeat_content_sent
1,15573,entry,NOM/2023/0266,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,1096,entry,BNK4/2021/0285,online sync,,not_sent,,,
1,19652,entry,BNK4/2024/0887,,,not_sent,,,
1,15411,entry,NOM/2023/0106,Nómina Mayo 2023 - Administración,,not_sent,,,
1,15783,entry,PAT/2023/0021,Colaboración Masaveu,,not_sent,,,
1,12878,entry,BNK4/2023/0444,,,not_sent,,,
1,16609,entry,BNK4/2024/0203,,,not_sent,,,
1,19261,entry,BNK2/2024/0530,,,not_sent,,,
1,19010,in_invoice,S/FRA/2024/0360,A10018976064-0724,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""A10018976064-0724"",
        ""FechaExpedicionFacturaEmisor"": ""05-07-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""07""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 5.0,
                        ""CuotaSoportada"": 1.05
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""05-08-2024"",
        ""ImporteTotal"": 6.05,
        ""CuotaDeducible"": 1.05
    }
}"
1,12879,entry,BNK4/2023/0445,,,not_sent,,,
1,12877,entry,BNK4/2023/0443,,,not_sent,,,
1,20366,entry,BNK4/2024/1191,,,not_sent,,,
1,15412,entry,NOM/2023/0107,Nómina Mayo 2023 - Administración,,not_sent,,,
1,15575,entry,NOM/2023/0268,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,10730,entry,BNK3/2022/0357,online sync,,not_sent,,,
1,10731,entry,BNK3/2022/0358,online sync,,not_sent,,,
1,10657,entry,MISC/2023/0005,ANTICIPO,,not_sent,,,
1,15646,entry,NOM/2023/0325,Nómina Octubre 2023 - Temporales,,not_sent,,,
1,10656,entry,MISC/2023/0004,GRABACIONES,,not_sent,,,
1,15191,entry,BNK2/2023/0828,,,not_sent,,,
1,10729,entry,BNK3/2022/0356,online sync,,not_sent,,,
1,10732,entry,BNK3/2022/0359,online sync,,not_sent,,,
1,15413,entry,NOM/2023/0108,Nómina Mayo 2023 - Administración,,not_sent,,,
1,12882,entry,BNK4/2023/0448,,,not_sent,,,
1,15576,entry,NOM/2023/0269,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,15414,entry,NOM/2023/0109,Nómina Mayo 2023 - Administración,,not_sent,,,
1,15577,entry,NOM/2023/0270,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,15415,entry,NOM/2023/0110,Nómina Mayo 2023 - Administración,,not_sent,,,
1,10733,entry,BNK3/2022/0360,online sync,,not_sent,,,
1,20365,entry,BNK4/2024/1190,,,not_sent,,,
1,13117,entry,BNK4/2023/0683,,,not_sent,,,
1,19145,in_invoice,S/FRA/2024/0392,312-KF24-8074,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""312-KF24-8074"",
        ""FechaExpedicionFacturaEmisor"": ""13-07-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""07""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 44.95,
                        ""CuotaSoportada"": 9.44
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""05-08-2024"",
        ""ImporteTotal"": 54.39,
        ""CuotaDeducible"": 9.44
    }
}"
1,12886,entry,BNK4/2023/0452,,,not_sent,,,
1,12887,entry,BNK4/2023/0453,,,not_sent,,,
1,12885,entry,BNK4/2023/0451,,,not_sent,,,
1,12884,entry,BNK4/2023/0450,,,not_sent,,,
1,13136,entry,BNK1/2023/0051,,,not_sent,,,
1,13484,entry,BNK1/2023/0110,,,not_sent,,,
1,15416,entry,NOM/2023/0111,Nómina Mayo 2023 - Administración,,not_sent,,,
1,15417,entry,NOM/2023/0112,Dietas Celestino Varela Mayo 2023,,not_sent,,,
1,1100,entry,BNK4/2021/0289,online sync,,not_sent,,,
1,10908,entry,INM/2022/0049,Ordenadores Intel NUC 11 VPRO (prorata entry),,not_sent,,,
1,10667,entry,RMS/2023/0017,Orden PAY0033 - L00249,,not_sent,,,
1,16608,entry,BNK4/2024/0202,,,not_sent,,,
1,10668,entry,RMS/2023/0018,Orden PAY0033,,not_sent,,,
1,1105,entry,BNK4/2021/0294,online sync,,not_sent,,,
1,15579,entry,NOM/2023/0272,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,12890,entry,BNK4/2023/0456,,,not_sent,,,
1,12889,entry,BNK4/2023/0455,,,not_sent,,,
1,14524,entry,BNK2/2023/0670,,,not_sent,,,
1,2741,entry,BNK2/2021/0532,online sync,,not_sent,,,
1,12888,entry,BNK4/2023/0454,,,not_sent,,,
1,10880,entry,INM/2020/0026,Ajuste Amortización Previa,,not_sent,,,
1,1104,entry,BNK4/2021/0293,online sync,,not_sent,,,
1,10669,entry,BNK3/2022/0296,online sync,,not_sent,,,
1,28227,entry,BNK4/2026/0130,,,not_sent,,,
1,10912,entry,/,Ordenadores Intel NUC 11 VPRO (4/8),,not_sent,,,
1,20364,entry,BNK4/2024/1189,,,not_sent,,,
1,15649,entry,NOM/2023/0328,Nómina Octubre 2023 - Temporales,,not_sent,,,
1,24330,entry,BNK3/2025/0049,,,not_sent,,,
1,12893,entry,BNK4/2023/0459,,,not_sent,,,
1,12891,entry,BNK4/2023/0457,,,not_sent,,,
1,19002,in_invoice,S/FRA/2024/0364,A10018786535-0424,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""A10018786535-0424"",
        ""FechaExpedicionFacturaEmisor"": ""05-04-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 126.0,
                        ""CuotaSoportada"": 26.46
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 152.46,
        ""CuotaDeducible"": 26.46
    }
}"
1,15580,entry,NOM/2023/0273,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,26272,entry,BNK4/2025/1269,Combine Datáfono pagos de TPV de POS/00097,,not_sent,,,
1,15653,entry,NOM/2023/0332,Nómina Octubre 2023 - Temporales,,not_sent,,,
1,1108,entry,BNK4/2021/0297,online sync,,not_sent,,,
1,22158,entry,BNK4/2025/0050,Combine Datáfono pagos de TPV de POS/00077,,not_sent,,,
1,15418,entry,NOM/2023/0113,Dietas Patricia Cuesta Mayo 2023,,not_sent,,,
1,14549,out_invoice,T/2023/0011,,T/2023/0011,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""G33465790""
        },
        ""NumSerieFacturaEmisor"": ""T/2023/0011"",
        ""FechaExpedicionFacturaEmisor"": ""30-11-2023""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2023,
        ""Periodo"": ""11""
    },
    ""FacturaExpedida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""TipoDesglose"": {
            ""DesgloseTipoOperacion"": {
                ""PrestacionServicios"": {
                    ""Sujeta"": {
                        ""NoExenta"": {
                            ""TipoNoExenta"": ""S1"",
                            ""DesgloseIVA"": {
                                ""DetalleIVA"": [
                                    {
                                        ""TipoImpositivo"": ""21.0"",
                                        ""BaseImponible"": 19350.0,
                                        ""CuotaRepercutida"": 4063.5
                                    }
                                ]
                            }
                        }
                    }
                }
            }
        },
        ""ImporteTotal"": 23413.5,
        ""Contraparte"": {
            ""NombreRazon"": ""TEATRO CERVANTES DE MALAGA E INICIATIVAS AUDIOVISUALES SA"",
            ""NIF"": ""A92836964""
        }
    }
}"
1,15165,entry,BNK2/2023/0823,,,not_sent,,,
1,1107,entry,BNK4/2021/0296,online sync,,not_sent,,,
1,12897,entry,BNK4/2023/0463,,,not_sent,,,
1,15581,entry,NOM/2023/0274,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,15582,entry,NOM/2023/0275,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,15420,entry,NOM/2023/0115,Nómina Junio 2023 - Administración,,not_sent,,,
1,1109,entry,BNK4/2021/0298,online sync,,not_sent,,,
1,20363,entry,BNK4/2024/1188,,,not_sent,,,
1,1112,entry,BNK4/2021/0301,online sync,,not_sent,,,
1,15656,entry,NOM/2023/0335,Cotización Menores IL TABARRO,,not_sent,,,
1,1113,entry,BNK4/2021/0302,online sync,,not_sent,,,
1,19009,in_invoice,S/FRA/2024/0361,312-KF24-6780,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""312-KF24-6780"",
        ""FechaExpedicionFacturaEmisor"": ""13-06-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 44.95,
                        ""CuotaSoportada"": 9.44
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 54.39,
        ""CuotaDeducible"": 9.44
    }
}"
1,15663,entry,NOM/2023/0342,Nómina Noviembre 2023 - Temporales,,not_sent,,,
1,11019,entry,INM/2022/0058,Piano Digital Yamaha N-2 (prorata entry),,not_sent,,,
1,28295,entry,BNK2/2026/0092,,,not_sent,,,
1,11021,entry,INM/2024/0040,Piano Digital Yamaha N-2 (2/10),,not_sent,,,
1,10985,entry,INM/2020/0030,Ajuste Amortización Previa,,not_sent,,,
1,15665,entry,NOM/2023/0344,Nómina Noviembre 2023 - Fijo Discontinuo,,not_sent,,,
1,14939,out_invoice,T/2023/0012,,T/2023/0012,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""G33465790""
        },
        ""NumSerieFacturaEmisor"": ""T/2023/0012"",
        ""FechaExpedicionFacturaEmisor"": ""30-11-2023""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2023,
        ""Periodo"": ""11""
    },
    ""FacturaExpedida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""TipoDesglose"": {
            ""DesgloseTipoOperacion"": {
                ""PrestacionServicios"": {
                    ""NoSujeta"": {
                        ""ImporteTAIReglasLocalizacion"": 2250.0
                    }
                }
            }
        },
        ""ImporteTotal"": 2250.0,
        ""Contraparte"": {
            ""NombreRazon"": ""AUDITORIO DE TENERIFE SAU"",
            ""NIF"": ""A38543252""
        }
    }
}"
1,16958,entry,/,Vestuario - La Traviata: Depreciación,,not_sent,,,
1,12900,entry,BNK4/2023/0466,,,not_sent,,,
1,15583,entry,NOM/2023/0276,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,19004,in_invoice,S/FRA/2024/0362,A10018824298-0524,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""A10018824298-0524"",
        ""FechaExpedicionFacturaEmisor"": ""05-05-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 5.0,
                        ""CuotaSoportada"": 1.05
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 6.05,
        ""CuotaDeducible"": 1.05
    }
}"
1,20361,entry,BNK4/2024/1186,,,not_sent,,,
1,15667,entry,NOM/2023/0346,Nómina Noviembre 2023 - Fijo Discontinuo,,not_sent,,,
1,19996,entry,BNK4/2024/1046,,,not_sent,,,
1,1116,entry,BNK4/2021/0305,online sync,,not_sent,,,
1,12902,entry,BNK4/2023/0468,,,not_sent,,,
1,15423,entry,NOM/2023/0118,Nómina Junio 2023 - Administración,,not_sent,,,
1,15585,entry,NOM/2023/0278,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,1115,entry,BNK4/2021/0304,online sync,,not_sent,,,
1,11050,entry,/,Escenografía - Don Giovanni (9/10),,not_sent,,,
1,20360,entry,BNK4/2024/1185,,,not_sent,,,
1,17142,in_invoice,S/FRA/2024/0167,312-KF24-1629,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""312-KF24-1629"",
        ""FechaExpedicionFacturaEmisor"": ""13-02-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""02""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 44.95,
                        ""CuotaSoportada"": 9.44
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""15-03-2024"",
        ""ImporteTotal"": 54.39,
        ""CuotaDeducible"": 9.44
    }
}"
1,11051,entry,/,Escenografía - Don Giovanni (10/10),,not_sent,,,
1,16954,entry,/,Vestuario - La Traviata: Depreciación,,not_sent,,,
1,11052,entry,INM/2022/0052,Escenografía - Hamlet (prorata entry),,not_sent,,,
1,19006,in_invoice,S/FRA/2024/0374,312-KF24-5538,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""312-KF24-5538"",
        ""FechaExpedicionFacturaEmisor"": ""13-05-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 44.95,
                        ""CuotaSoportada"": 9.44
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 54.39,
        ""CuotaDeducible"": 9.44
    }
}"
1,15670,entry,NOM/2023/0349,Nómina Noviembre 2023 - Fijo Discontinuo,,not_sent,,,
1,16955,entry,/,Vestuario - La Traviata: Depreciación,,not_sent,,,
1,2742,entry,BNK2/2021/0533,online sync,,not_sent,,,
1,11056,entry,/,Escenografía - Hamlet (4/10),,not_sent,,,
1,11057,entry,/,Escenografía - Hamlet (5/10),,not_sent,,,
1,11058,entry,/,Escenografía - Hamlet (6/10),,not_sent,,,
1,20359,entry,BNK4/2024/1184,,,not_sent,,,
1,11059,entry,/,Escenografía - Hamlet (7/10),,not_sent,,,
1,11060,entry,/,Escenografía - Hamlet (8/10),,not_sent,,,
1,11061,entry,/,Escenografía - Hamlet (9/10),,not_sent,,,
1,11062,entry,/,Escenografía - Hamlet (10/10),,not_sent,,,
1,11063,entry,INM/2022/0053,Vestuario - Hamlet (prorata entry),,not_sent,,,
1,16956,entry,/,Vestuario - La Traviata: Depreciación,,not_sent,,,
1,15424,entry,NOM/2023/0119,Nómina Junio 2023 - Administración,,not_sent,,,
1,11067,entry,/,Vestuario - Hamlet (4/10),,not_sent,,,
1,11068,entry,/,Vestuario - Hamlet (5/10),,not_sent,,,
1,11069,entry,/,Vestuario - Hamlet (6/10),,not_sent,,,
1,11071,entry,/,Vestuario - Hamlet (8/10),,not_sent,,,
1,11072,entry,/,Vestuario - Hamlet (9/10),,not_sent,,,
1,15677,entry,NOM/2023/0356,Nómina Noviembre 2023 - Fijo Discontinuo,,not_sent,,,
1,11073,entry,/,Vestuario - Hamlet (10/10),,not_sent,,,
1,11076,entry,MISC/2022/0072,Reparto cobro localidades 2022,,not_sent,,,
1,11078,entry,MISC/2022/0074,Gastos pendientes formalizar 2022,,not_sent,,,
1,11081,entry,MISC/2023/0006,GRABACIONES,,not_sent,,,
1,11085,entry,MISC/2022/0078,Reparto cobro localidades La Cenicienta 2022,,not_sent,,,
1,1118,entry,BNK4/2021/0307,online sync,,not_sent,,,
1,1119,entry,BNK4/2021/0308,online sync,,not_sent,,,
1,1120,entry,BNK4/2021/0309,online sync,,not_sent,,,
1,11086,entry,MISC/2022/0079,Reversión abonos pendientes,,not_sent,,,
1,11087,entry,MISC/2022/0080,Reversión abonos pendientes,,not_sent,,,
1,16957,entry,/,Vestuario - La Traviata: Depreciación,,not_sent,,,
1,11077,entry,MISC/2022/0073,Reversión gastos anticipados,,not_sent,,,
1,19005,in_invoice,S/FRA/2024/0375,A10018861470-0524,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""A10018861470-0524"",
        ""FechaExpedicionFacturaEmisor"": ""01-05-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 135.53,
                        ""CuotaSoportada"": 28.46
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 163.99,
        ""CuotaDeducible"": 28.46
    }
}"
1,15681,entry,NOM/2023/0360,Nómina Noviembre 2023 - Fijo Discontinuo,,not_sent,,,
1,19003,in_invoice,S/FRA/2024/0363,312-KF24-4233,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""A82009812""
        },
        ""NumSerieFacturaEmisor"": ""312-KF24-4233"",
        ""FechaExpedicionFacturaEmisor"": ""13-04-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 44.95,
                        ""CuotaSoportada"": 9.44
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""ORANGE ESPAGNE SAU"",
            ""NIF"": ""A82009812""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 54.39,
        ""CuotaDeducible"": 9.44
    }
}"
1,20358,entry,BNK4/2024/1183,,,not_sent,,,
1,15586,entry,NOM/2023/0279,Nómina Septiembre 2023 - Temporales,,not_sent,,,
1,15425,entry,NOM/2023/0120,Nómina Junio 2023 - Administración,,not_sent,,,
1,12907,entry,BNK4/2023/0473,,,not_sent,,,
1,16149,entry,BNK2/2024/0059,,,not_sent,,,
1,12412,entry,BNK2/2023/0308,,,not_sent,,,
1,26273,entry,CPOS/2025/00042,,,not_sent,,,
1,18888,in_invoice,S/FRA/2024/0345,202406162,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B80838865""
        },
        ""NumSerieFacturaEmisor"": ""202406162"",
        ""FechaExpedicionFacturaEmisor"": ""26-06-2024""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2024,
        ""Periodo"": ""06""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 2415.15,
                        ""CuotaSoportada"": 507.18
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""EXCLUSIVAS FORTUNA SL"",
            ""NIF"": ""B80838865""
        },
        ""FechaRegContable"": ""12-07-2024"",
        ""ImporteTotal"": 2922.33,
        ""CuotaDeducible"": 507.18
    }
}"
1,9206,entry,RMS/2023/0003,Orden PAY0029 - L00193,,not_sent,,,
1,15422,entry,NOM/2023/0117,Nómina Junio 2023 - Administración,,not_sent,,,
1,12910,entry,BNK4/2023/0476,,,not_sent,,,
1,20357,entry,BNK4/2024/1182,,,not_sent,,,
1,15430,entry,NOM/2023/0125,Nómina Febrero 2023 - Artistas,,not_sent,,,
1,23084,in_invoice,S/FRA/2025/0048,F012-2025,,sent,,"{
    ""IDVersionSii"": ""1.1"",
    ""Titular"": {
        ""NombreRazon"": ""FUNDACI\u00d3N \u00d3PERA DE OVIEDO"",
        ""NIF"": ""G33465790""
    },
    ""TipoComunicacion"": ""A0""
}","{
    ""IDFactura"": {
        ""IDEmisorFactura"": {
            ""NIF"": ""B06980163""
        },
        ""NumSerieFacturaEmisor"": ""F012-2025"",
        ""FechaExpedicionFacturaEmisor"": ""29-01-2025""
    },
    ""PeriodoLiquidacion"": {
        ""Ejercicio"": 2025,
        ""Periodo"": ""01""
    },
    ""FacturaRecibida"": {
        ""TipoFactura"": ""F1"",
        ""ClaveRegimenEspecialOTrascendencia"": ""01"",
        ""DescripcionOperacion"": ""/"",
        ""DesgloseFactura"": {
            ""DesgloseIVA"": {
                ""DetalleIVA"": [
                    {
                        ""TipoImpositivo"": ""21.0"",
                        ""BaseImponible"": 525.0,
                        ""CuotaSoportada"": 110.25
                    }
                ]
            }
        },
        ""Contraparte"": {
            ""NombreRazon"": ""BALTICO MEDIA SL"",
            ""NIF"": ""B06980163""
        },
        ""FechaRegContable"": ""15-02-2025"",
        ""ImporteTotal"": 635.25,
        ""CuotaDeducible"": 110.25
    }
}"
1,7326,entry,BNK3/2022/0238,online sync,,not_sent,,,
