move_id,name,ref,payment_reference,company_id,sii_state,src_state,aeat_send_error
19913,S/FRA/2024/0476,OO2024-02,,1,sent,sent,
19936,S/FRA/2024/0522,6.207 A,,1,sent,sent,
19953,S/FRA/2024/0512,84/EST,,1,sent,sent,
19987,S/FRA/2024/0517,7/24,,1,sent,sent,
19989,S/FRA/2024/0575,24-0026,,1,sent,sent,
20021,S/FRA/2024/0538,24008CA,,1,sent,sent,
20024,S/FRA/2024/0541,12,,1,sent,sent,
20082,S/FRA/2024/0556,FM24-2202,,1,sent,sent,
20083,S/FRA/2024/0542,87/2024,,1,sent,sent,
20150,S/FRA/2024/0549,0174-2024,,1,sent,sent,
20207,S/FRA/2024/0570,40/24,,1,sent,sent,
24483,S/FRA/2025/0362,25/118,,1,sent,sent,
20286,S/FRA/2024/0579,33,,1,sent,sent,
20406,S/FRA/2024/0673,33/2024,,1,sent,sent,
20441,S/FRA/2024/0687,19/2024,,1,sent,sent,
20443,S/FRA/2024/0676,AF/3011/01,,1,sent,sent,
20445,S/FRA/2024/0678,AF/1829/02,,1,sent,sent,
20448,S/FRA/2024/0695,010/2024,,1,sent,sent,
20449,S/FRA/2024/0696,5,,1,sent,sent,
20450,S/FRA/2024/0688,2024-0050,,1,sent,sent,
20461,S/FRA/2024/0680,008,,1,sent,sent,
20462,S/FRA/2024/0681,P-164,,1,sent,sent,
20463,S/FRA/2024/0679,P-166,,1,sent,sent,
20464,S/FRA/2024/0682,P-165,,1,sent,sent,
20465,S/FRA/2024/0690,P-167,,1,sent,sent,
20477,S/FRA/2024/0683,P-168,,1,sent,sent,
20502,S/FRA/2024/0710,1-2024,,1,sent,sent,
20524,S/FRA/2024/0713,3,,1,sent,sent,
20535,S/FRA/2024/0714,202409214,,1,sent,sent,
20596,S/FRA/2024/0720,04/2024,,1,sent,sent,
20597,S/FRA/2024/0719,10/2024,,1,sent,sent,
20598,S/FRA/2024/0718,6,,1,sent,sent,
20599,S/FRA/2024/0717,08/2024,,1,sent,sent,
20602,S/FRA/2024/0722,E/-18,,1,sent,sent,
20686,S/FRA/2024/0751,04/2024,,1,sent,sent,
15843,S/FRA/2023/1016,14,,1,sent,sent,
6363,S/FRA/2022/0386,22/16108,,1,sent,sent,
6364,S/FRA/2022/0393,2-22,,1,sent,sent,
6367,S/FRA/2022/0392,FAC-1160,,1,sent,sent,
6370,S/FRA/2022/0396,BL7/2022/2/2176,,1,sent,sent,
6388,S/FRA/2022/0358,000127,,1,sent,sent,
6390,S/FRA/2022/0363,0070/01/2021/0000037,,1,sent,sent,
6394,S/FRA/2022/0366,95-189938,,1,sent,sent,
6395,S/FRA/2022/0371,42114415,,1,sent,sent,
6403,S/FRA/2022/0378,09421008058,,1,sent,sent,
6404,S/FRA/2022/0333,98,,1,sent,sent,
6406,S/FRA/2022/0367,011F/474,,1,sent,sent,
6407,S/FRA/2022/0368,018-0012-996962,,1,sent,sent,
6669,S/FRA/2022/0480,B/10265,,1,sent,sent,
7710,S/FRA/2022/0626,852222,,1,sent_modified,sent_modified,
7713,S/FRA/2022/0628,AF/1605/01,,1,sent,sent,
7778,S/FRA/2022/0717,20695,,1,sent,sent,
8437,S/FRA/2022/0759,V/10002124/22,,1,sent,sent,
8441,S/FRA/2022/0755,018-0007-042369,,1,sent,sent,
8442,S/FRA/2022/0754,018-0007-043076,,1,sent,sent,
8446,S/FRA/2022/0750,2022-0479,,1,sent,sent,
8456,S/FRA/2022/0868,004/2022,,1,sent,sent,
8513,S/FRA/2022/0874,011G/283905,,1,sent,sent,
8515,S/FRA/2022/1130,4-2022,,1,sent,sent,
9042,S/FRA/2022/0933,214045952380,,1,sent,sent,
9153,S/FRA/2022/0983,008/713,,1,sent,sent,
24356,S/FRA/2025/0334,3367162,,1,sent,sent,
9252,S/FRA/2022/1017,20220600,,1,sent,sent,
9254,S/FRA/2022/1015,5389,,1,sent,sent,
9256,S/FRA/2022/1013,2022-OV-001,,1,sent,sent,
9469,S/FRA/2023/0031,54203,,1,sent,sent,
9472,S/FRA/2023/0036,4TM00116051,,1,sent,sent,
9475,S/FRA/2023/0039,4TM00116549,,1,sent,sent,
9476,S/FRA/2023/0034,4TM00116472,,1,sent,sent,
9478,S/FRA/2023/0055,17294,,1,sent,sent,
9492,S/FRA/2023/0041,CJ1/2023,,1,sent,sent,
11098,S/FRA/2023/0151,09422005293,,1,sent,sent,
11366,S/FRA/2023/0204,A/2797/2023,,1,sent,sent,
11382,S/FRA/2023/0227,000010050,,1,sent,sent,
24897,S/FRA/2025/0403,312-KF25-6536,,1,sent,sent,
13528,S/FRA/2023/0554,67/23,,1,sent_modified,sent_modified,
14067,S/FRA/2023/0627,ES31ROLABEY,,1,sent,sent,
14111,S/FRA/2023/0642,ES31LXNABEY,NEXT,1,sent,sent,
14112,S/FRA/2023/0633,ES31K9MABEY,,1,sent,sent,
25283,S/FRA/2025/0477,R-11413,,1,not_sent,not_sent,
14113,S/FRA/2023/0630,ES31EQQABEY,,1,sent,sent,
14115,S/FRA/2023/0638,ES318D8ABEY,NEXT,1,sent,sent,
14130,S/FRA/2023/0632,ES32EYXABEI,,1,sent,sent,
23548,S/FRA/2025/0221,R2500024,,1,sent,sent,
14136,S/FRA/2023/0588,ES3342WAEUI,,1,sent,sent,
14137,S/FRA/2023/0607,ES3AAGNAEUI,,1,sent,sent,
14138,S/FRA/2023/0620,ES3BY7UAEUI,,1,sent,sent,
14141,S/FRA/2023/0619,ES21W8JXAEUI,,1,sent,sent,
14146,S/FRA/2023/0601,ES23D9F4AEUI,,1,sent_modified,sent_modified,
14189,S/FRA/2023/0644,PL23O2C2AEUI,NEXT,1,sent,sent,
23888,S/FRA/2025/0253,1TSN250300447563,,1,sent,sent,
14197,S/FRA/2023/0623,ES231YBFAEUI,,1,sent,sent,
14199,S/FRA/2023/0616,ES231ZOZAEUI,,1,sent,sent,
14208,S/FRA/2023/0622,ES2BUCFAEUI,,1,sent_modified,sent_modified,
24650,S/FRA/2025/0378,25/13,,1,sent,sent,
14209,S/FRA/2023/0697,INV-PL-100046381-2022-8,,1,not_sent,not_sent,3000 | Factura duplicada
23282,S/FRA/2025/0070,VF25-01-0403,,1,sent,sent,
14212,S/FRA/2023/0603,ES2268KGAEUI,,1,sent_modified,sent_modified,
14238,S/FRA/2023/0602,ES2HN11AEUI,,1,sent_modified,sent_modified,
14241,S/FRA/2023/0611,ES2CQKEAEUI,,1,sent,sent,
14244,S/FRA/2023/0614,ES22WBDDAEU,,1,sent,sent,
24415,S/FRA/2025/0329,F0025-0382,,1,sent,sent,
23908,S/FRA/2025/0261,VF25-04-0103,,1,sent,sent,
24642,S/FRA/2025/0386,A2503867,,1,sent,sent,
14269,S/FRA/2023/0695,INV-ES-141502961-2021-238,,1,not_sent,not_sent,3000 | Factura duplicada
14282,S/FRA/2023/0613,ES1I0LDAEUI,,1,sent_modified,sent_modified,
14284,S/FRA/2023/0759,INV-ES-113736931-2021-383,,1,not_sent,not_sent,3000 | Factura duplicada
14285,S/FRA/2023/0758,INV-FR-113736931-2021-29799,,1,not_sent,not_sent,3000 | Factura duplicada
14286,S/FRA/2023/0685,INV-ES-132325241-2021-4952,,1,not_sent,not_sent,3000 | Factura duplicada
14290,S/FRA/2023/0641,CZ19KC8AEUI,,1,sent,sent,
14291,S/FRA/2023/0617,ES1JXY1AEUI,,1,sent_modified,sent_modified,
14292,S/FRA/2023/0624,ES1JZLIAEUI,,1,sent,sent,
14294,S/FRA/2023/0598,ES1AID4AEUI,,1,sent,sent,
14301,S/FRA/2023/0625,AEU-INV-IT-2021-1563904,NEXT,1,sent,sent,
14313,S/FRA/2023/0599,ES1108ZCAEUI,,1,sent_modified,sent_modified,
14316,S/FRA/2023/0696,INV-ES-141502961-2021-244,,1,not_sent,not_sent,3000 | Factura duplicada
14317,S/FRA/2023/0618,ES110JFNAEUI,,1,sent,sent,
14319,S/FRA/2023/0596,ES119WYZAEUI,,1,sent,sent,
14435,S/FRA/2023/0780,FRO20221569213,,1,not_sent,not_sent,3000 | Factura duplicada
14929,S/FRA/2023/1006,ES3265BABEY,,1,sent,sent,
14930,S/FRA/2023/0941,ES3268XABEY,,1,sent,sent,
14979,S/FRA/2023/0946,230009574,,1,sent_modified,sent_modified,
25458,/,,,1,not_sent,not_sent,
14988,S/FRA/2023/1005,ES327BGABEY,,1,sent,sent,
16019,S/FRA/2023/1095,042298,,1,sent,sent,
16116,S/FRA/2024/0130,613,,1,sent,sent,
16362,S/FRA/2024/0127,FRO20240072146,,1,sent,sent,
16536,S/FRA/2024/0118,24F0128,,1,sent,sent,
16537,S/FRA/2024/0117,09984000005,,1,sent,sent,
16538,S/FRA/2024/0116,09414000149,,1,sent,sent,
16540,S/FRA/2024/0114,09984000004,,1,sent,sent,
16541,S/FRA/2024/0113,C4/100065,,1,sent,sent,
16542,S/FRA/2024/0112,FMI/71,,1,sent,sent,
16543,S/FRA/2024/0111,44/0608,,1,sent,sent,
16544,S/FRA/2024/0110,2024000011,,1,sent,sent,
16545,S/FRA/2024/0109,2024000793,,1,sent,sent,
16547,S/FRA/2024/0107,13,,1,sent,sent,
16548,S/FRA/2024/0106,12,,1,sent,sent,
16549,S/FRA/2024/0105,4,,1,sent,sent,
16550,S/FRA/2024/0104,T000102-89855,,1,sent,sent,
16551,S/FRA/2024/0103,3040737420000072,,1,sent,sent,
16552,S/FRA/2024/0102,FO8145010000017,,1,sent,sent,
16553,S/FRA/2024/0101,FO8145010000016,,1,sent,sent,
16555,S/FRA/2024/0099,12383/10000004,,1,sent,sent,
16556,S/FRA/2024/0098,T000102-89923,,1,sent,sent,
16623,S/FRA/2024/0078,002-0001-905396,,1,sent,sent,
16629,S/FRA/2024/0072,A/2915/2023,,1,sent,sent,
16631,S/FRA/2024/0070,0070/01/2024/0000003,,1,sent_modified,sent_modified,
16632,S/FRA/2024/0069,000002-TN136983,,1,sent,sent,
16633,S/FRA/2024/0068,01/2024,,1,sent,sent,
16636,S/FRA/2024/0066,FQ24/003984,,1,sent_modified,sent_modified,
16638,S/FRA/2024/0064,5,,1,sent,sent,
16639,S/FRA/2024/0063,09424000946,,1,sent,sent,
16659,S/FRA/2024/0038,I-146,,1,sent,sent,
16678,S/FRA/2024/0142,ESINV23000001444412,,1,sent,sent,
17182,S/FRA/2024/0163,A/000147/24,,1,sent,sent,
25333,/,000D009602,,1,not_sent,not_sent,
17183,S/FRA/2024/0162,09414000211,,1,sent,sent,
17205,S/FRA/2024/0158,24A001,,1,sent,sent,
17206,S/FRA/2024/0176,404-6474789-5761906,,1,sent,sent,
17207,S/FRA/2024/0157,2304003,,1,sent,sent,
17210,S/FRA/2024/0155,09984000006,,1,sent,sent,
17213,S/FRA/2024/0152,20960/2024,,1,sent,sent,
17214,S/FRA/2024/0173,FMI/10951,,1,sent,sent,
17215,S/FRA/2024/0151,FMI/357,,1,sent,sent,
17218,S/FRA/2024/0148,A9700 / 17 / 14752,,1,sent,sent,
17222,S/FRA/2024/0146,2024000011,,1,sent,sent,
17226,S/FRA/2024/0195,SH7202300097624,,1,sent,sent,
3906,S/FRA/2022/0177,22/2,,1,sent,sent,
17409,S/FRA/2024/0231,ORD_428_2021 / 0002340,,1,sent,sent,
17410,S/FRA/2024/0230,9556235561,,1,sent,sent,
17418,S/FRA/2024/0223,00904028499,,1,sent,sent,
17503,S/FRA/2024/0212,210009845,,1,sent,sent,
6374,S/FRA/2022/0404,000319,,1,sent,sent,
25304,/,ES55TEJABEY,,1,not_sent,not_sent,
23424,S/FRA/2025/0212,000049,,1,sent,sent,
17501,S/FRA/2024/0214,000040,,1,sent,sent,
19735,S/FRA/2024/0459,08/2024,,1,sent,sent,
17502,S/FRA/2024/0213,000280,,1,sent,sent,
24955,S/FRA/2025/0451,1TSN250700387990,,1,not_sent,not_sent,
19843,S/FRA/2024/0578,2223,,1,sent,sent,
25301,/,18742501P0209432,,1,not_sent,not_sent,
18297,S/FRA/2024/0283,2024.04.03,,1,sent,sent,
20399,S/FRA/2024/0658,000002 TB 012765,,1,sent,sent,
16532,S/FRA/2024/0132,24-008,,1,sent,sent,
23439,S/FRA/2025/0152,I-10757,PROV 2024,1,sent,sent,
23485,S/FRA/2025/0202,62005,EJ 2024,1,sent,sent,
23941,S/FRA/2025/0303,25/186,,1,sent,sent,
12369,S/FRA/2023/0874,VT5 2023034591,,1,not_sent,not_sent,3000 | Factura duplicada
5887,S/FRA/2022/0273,000349,,1,sent,sent,
6356,S/FRA/2022/0405,000428,,1,sent,sent,
17504,S/FRA/2024/0235,000008,,1,sent,sent,
5866,S/FRA/2022/0251,000012,,1,sent,sent,
17750,S/FRA/2024/0209,000430,,1,sent,sent,
17718,S/FRA/2024/0211,000466,,1,sent,sent,
20310,S/FRA/2024/0610,FMI/5678,,1,sent,sent,
14205,S/FRA/2023/0754,INV-ES-149065261-2022-50,,1,not_sent,not_sent,3000 | Factura duplicada
21094,S/FRA/2024/0781,ES45CY1ABEY,,1,sent,sent,
21109,S/FRA/2024/0778,ES45DINABEY,,1,sent,sent,
21135,S/FRA/2024/0772,ES45F71ABEY,,1,sent,sent,
21572,S/FRA/2024/0870,ES460TFABEY,,1,sent,sent,
11669,S/FRA/2023/0382,2022-00871,,1,sent,sent,
20296,S/FRA/2024/0606,000002 TB 008751,,1,sent,sent,
19878,S/FRA/2024/0577,2228/F-1502,CTA ANALITICA 24030702,1,sent,sent,
20206,S/FRA/2024/0571,2024/066,ASIGNAR CTA ANALITICA,1,sent,sent,
3470,S/FRA/2021/0716,AF/1364/04,,1,sent,sent,
3937,S/FRA/2022/0023,B/9259,,1,sent,sent,
21687,S/FRA/2024/0904,ES4679RABEY,,1,sent,sent,
21635,S/FRA/2024/0926,95-226388,,1,sent,sent,
3941,S/FRA/2022/0020,693/F,,1,sent,sent,
22078,S/FRA/2024/1020,21241202010338700,,1,sent,sent,
22079,S/FRA/2024/1019,21241111010357343,,1,sent,sent,
22080,S/FRA/2024/1018,21241111010357344,,1,sent,sent,
22083,S/FRA/2024/1015,21241217010501548,,1,sent,sent,
22084,S/FRA/2024/1014,21241230010807637,,1,sent,sent,
22381,S/FRA/2024/1069,20240688,,1,sent,sent,
22382,S/FRA/2024/1049,FC4312400368,,1,sent,sent,
22383,S/FRA/2024/1048,A-V2024-00005888739,,1,sent,sent,
22386,S/FRA/2024/1045,FAC-1611,,1,sent,sent,
4069,S/FRA/2022/0185,81200,,1,sent,sent,
22466,S/FRA/2025/0045,ES5CVSABEY,,1,sent,sent,
21636,S/FRA/2024/0925,140766,,1,sent,sent,
18343,S/FRA/2024/0282,FV21773,Mantenimiento Odoo,1,sent,sent,
18332,S/FRA/2024/0281,FV21804,Mantenimiento Odoo,1,sent,sent,
4258,S/FRA/2022/0235,FRO20220482607,,1,sent,sent,
21674,S/FRA/2024/0907,T07621/24,,1,sent,sent,
23161,S/FRA/2025/0131,1/2025,,1,sent,sent,
23228,S/FRA/2025/0094,21250127010429610,,1,sent,sent,
21910,S/FRA/2024/0967,S242008166,,1,sent,sent,
13555,S/FRA/2023/0504,G230000203,,1,sent,sent,
21673,S/FRA/2024/0908,CU189105,,1,sent,sent,
22370,S/FRA/2025/0012,ES59MNABEY,,1,sent,sent,
6632,S/FRA/2022/0460,FD22-20760,,1,sent,sent,
21882,S/FRA/2024/0999,002/24,,1,sent,sent,
23178,S/FRA/2025/0122,1/2025,,1,sent,sent,
6875,S/FRA/2022/0526,N210087881,,1,sent,sent,
22740,S/FRA/2025/0041,OVIE-240604,2024,1,sent,sent,
21881,S/FRA/2024/1000,17/2024,,1,sent,sent,
6519,S/FRA/2022/0417,22/5,,1,sent,sent,
6520,S/FRA/2022/0466,22/11,,1,sent,sent,
22801,S/FRA/2025/0034,5-2025,,1,sent,sent,
6643,S/FRA/2022/0477,22/14,,1,sent,sent,
7777,S/FRA/2022/0718,OC22/392,,1,sent,sent,
22129,S/FRA/2024/1024,1,,1,sent,sent,
21813,S/FRA/2024/0941,10/2024,,1,sent,sent,
21448,S/FRA/2024/0862,67,,1,sent,sent,
21634,S/FRA/2024/0927,95-226312,,1,sent,sent,
22008,S/FRA/2024/0991,2400016,,1,sent,sent,
60,S/FRA/2021/0034,4-21,,1,not_sent,not_sent,
6843,S/FRA/2022/0534,22/17,,1,sent,sent,
8506,S/FRA/2022/0804,N-402/20,,1,sent,sent,
21315,S/FRA/2024/0867,2-2024,,1,sent,sent,
21914,S/FRA/2024/0993,2024-158,,1,sent,sent,
20375,S/FRA/2024/0644,3615,,1,sent,sent,
21921,S/FRA/2024/0992,10/2024,,1,sent,sent,
21789,S/FRA/2024/0944,18,,1,sent,sent,
9177,S/FRA/2022/1008,22/005,,1,sent,sent,
23045,S/FRA/2025/0031,E250000222,,1,sent,sent,
11268,S/FRA/2023/0233,000D001714,,1,sent,sent,
6890,S/FRA/2022/0584,22/19,,1,sent_modified,sent_modified,
15086,S/FRA/2023/0972,000D003818,,1,sent,sent,
15081,S/FRA/2023/0969,000D003817,,1,sent,sent,
22414,S/FRA/2024/1059,14,,1,sent,sent,
11454,S/FRA/2023/0235,B/523,,1,sent,sent,
8433,S/FRA/2022/0777,22/27,,1,sent,sent,
22050,S/FRA/2025/0006,INV-077710,,1,sent,sent,
21671,S/FRA/2024/0910,7.712,,1,sent,sent,
11612,S/FRA/2023/0331,B/614,,1,sent,sent,
11688,S/FRA/2023/0367,000G003004,,1,sent,sent,
8900,S/FRA/2022/0859,22/31,,1,sent,sent,
11689,S/FRA/2023/0368,000D002432,,1,sent,sent,
8901,S/FRA/2022/0892,22/38,,1,sent,sent,
9247,S/FRA/2022/1021,22/43,,1,sent,sent,
12276,S/FRA/2023/0400,000D002683,,1,sent,sent,
23225,S/FRA/2025/0096,21250121010384166,,1,sent,sent,
11636,S/FRA/2023/0334,6276,,1,sent,sent,
22558,S/FRA/2025/0024,00142025,,1,sent,sent,
15079,S/FRA/2023/0971,000G004537,,1,sent,sent,
11637,S/FRA/2023/0333,556,,1,sent,sent,
11654,S/FRA/2023/0340,B/671,,1,sent,sent,
23173,S/FRA/2025/0127,FRO20250214749,,1,sent,sent,
23184,S/FRA/2025/0145,001/25,,1,sent,sent,
22425,S/FRA/2025/0014,A-21,,1,sent,sent,
22371,S/FRA/2025/0011,ES59TIABEY,,1,sent,sent,
21154,S/FRA/2024/0807,7.711 A,,1,sent,sent,
14346,S/FRA/2023/0736,S230071810,,1,not_sent,not_sent,3000 | Factura duplicada
23046,S/FRA/2025/0049,TB-2025-F 5,,1,sent,sent,
21455,S/FRA/2024/0896,24/ 679,,1,sent,sent,
13554,S/FRA/2023/0505,L230107425,,1,sent,sent,
23190,S/FRA/2025/0115,FRO20250156189,,1,sent,sent,
14437,S/FRA/2023/0806,O230011434,,1,not_sent,not_sent,3000 | Factura duplicada
8522,S/FRA/2022/0790,AF/0938/01,,1,sent,sent,
9281,S/FRA/2022/1081,22/22,,1,sent,sent,
23419,S/FRA/2025/0156,R31000941360,,1,sent,sent,
11675,S/FRA/2023/0358,23252,,1,sent,sent,
23497,S/FRA/2025/0200,250202,,1,sent,sent,
22419,S/FRA/2024/1054,001742,,1,sent,sent,
22074,S/FRA/2025/0005,ES53ORABEY,,1,sent,sent,
23160,S/FRA/2025/0132,01/2025,,1,sent,sent,
23174,S/FRA/2025/0126,0001/2025,,1,sent,sent,
23425,S/FRA/2025/0211,20240720,,1,sent,sent,
23352,S/FRA/2025/0178,702,,1,sent,sent,
22045,S/FRA/2025/0001,24,,1,sent,sent,
23458,S/FRA/2025/0210,OO202501,,1,sent,sent,
23460,S/FRA/2025/0208,2/2025,,1,sent,sent,
23461,S/FRA/2025/0207,3/2025,,1,sent,sent,
12270,S/FRA/2023/0402,FA 231442,,1,sent,sent,
23360,S/FRA/2025/0213,TB-2025-F 13,,1,sent,sent,
20385,S/FRA/2024/0655,FMI/6844,,1,sent,sent,
23351,S/FRA/2025/0187,#FA155696,,1,sent,sent,
13227,S/FRA/2023/0523,20230258,,1,sent,sent,
13234,S/FRA/2023/0521,23/1,,1,sent,sent,
17211,S/FRA/2024/0154,H267237922,,1,sent,sent,
17404,S/FRA/2024/0233,3275114824,,1,sent_modified,sent_modified,
13235,S/FRA/2023/0520,23/11,,1,sent,sent,
13236,S/FRA/2023/0519,23/3,,1,sent,sent,
13237,S/FRA/2023/0518,23/4,,1,sent,sent,
13238,S/FRA/2023/0517,23/9,,1,sent,sent,
23264,S/FRA/2025/0243,2025001478,,1,sent,sent,
23267,S/FRA/2025/0085,3,,1,sent,sent,
13239,S/FRA/2023/0516,23/10,,1,sent,sent,
13240,S/FRA/2023/0515,23/13,,1,sent,sent,
14407,S/FRA/2023/0799,23/17,,1,not_sent,not_sent,3000 | Factura duplicada
16220,S/FRA/2023/1161,23/14,,1,sent,sent,
16221,S/FRA/2023/1162,23/15,,1,sent,sent,
16222,S/FRA/2023/1165,23/18,,1,sent,sent,
16224,S/FRA/2024/0141,24/1,,1,sent,sent,
20386,S/FRA/2024/0588,24/5,,1,sent,sent,
20387,S/FRA/2024/0582,24/9,,1,sent,sent,
20388,S/FRA/2024/0586,24/11,,1,sent,sent,
20389,S/FRA/2024/0584,24/17,,1,sent,sent,
20390,S/FRA/2024/0585,24/18,,1,sent,sent,
23262,S/FRA/2025/0088,2025000900,,1,sent,sent,
23266,S/FRA/2025/0086,ITAF0000001386,,1,sent,sent,
23268,S/FRA/2025/0084,FAV000000052025,,1,sent,sent,
20392,S/FRA/2024/0590,24/19,,1,sent,sent,
20393,S/FRA/2024/0587,24/26,,1,sent,sent,
20394,S/FRA/2024/0589,24/28,,1,sent,sent,
112,S/FRA/2021/0088,1HSN210200406194,,1,not_sent,not_sent,
116,S/FRA/2021/0092,1HSN210200099721,,1,not_sent,not_sent,
332,S/FRA/2021/0250,1HSN210600473090,,1,not_sent,not_sent,
555,S/FRA/2021/0385,1HSN210800547132,,1,sent,sent,
556,S/FRA/2021/0384,1HSN210800403945,,1,sent,sent,
2489,S/FRA/2021/0593,1HSN211000363466,,1,sent,sent,
21136,S/FRA/2024/0802,24/29,,1,sent,sent,
21137,S/FRA/2024/0801,24/30,,1,sent,sent,
22179,S/FRA/2024/1025,24/36,,1,sent,sent,
23197,S/FRA/2025/0109,2/2025,,1,sent,sent,
22500,S/FRA/2025/0044,S/01-25,,1,sent,sent,
118,S/FRA/2021/0093,1NSN210200118758,,1,not_sent,not_sent,
127,S/FRA/2021/0115,1NSN210300463863,,1,not_sent,not_sent,
2490,S/FRA/2021/0592,1HSN211000231303,,1,sent,sent,
2491,S/FRA/2021/0603,1HSN210800068521,,1,sent,sent,
4267,S/FRA/2022/0168,1HSN211100576139,,1,sent,sent,
4268,S/FRA/2022/0181,1HSN220200018816,,1,sent,sent,
4269,S/FRA/2022/0172,1HSN220100387121,,1,sent,sent,
4270,S/FRA/2022/0169,1HSN211200038116,,1,sent,sent,
6636,S/FRA/2022/0462,1HSN220300398523,,1,sent,sent,
6638,S/FRA/2022/0465,1HSN220400015707,,1,sent,sent,
6848,S/FRA/2022/0530,1HSN220500403312,,1,sent,sent,
6849,S/FRA/2022/0532,1HSN220500489517,,1,sent,sent,
9046,S/FRA/2022/0929,1HSN221000057655,,1,sent,sent,
9047,S/FRA/2022/0928,1HSN220900180333,,1,sent,sent,
9048,S/FRA/2022/0927,1HSN220901108847,,1,sent,sent,
9049,S/FRA/2022/0926,1HSN220900338557,,1,sent_modified,sent_modified,
10635,S/FRA/2023/0112,1HSN221100521518,,1,sent,sent,
10636,S/FRA/2023/0111,1HSN230200295323,,1,sent,sent,
10637,S/FRA/2023/0110,1HSN221100401387,,1,sent,sent,
10638,S/FRA/2023/0109,1HSN230100324844,,1,sent,sent,
14349,S/FRA/2023/0739,1HSN230900327708,,1,not_sent,not_sent,3000 | Factura duplicada
14350,S/FRA/2023/0740,1HSN230700346487,,1,not_sent,not_sent,3000 | Factura duplicada
14352,S/FRA/2023/0741,HSN230500402126,,1,not_sent,not_sent,3000 | Factura duplicada
14359,S/FRA/2023/0737,1HSN230900419777,,1,not_sent,not_sent,3000 | Factura duplicada
14382,S/FRA/2023/0745,1HSN230700447805,,1,not_sent,not_sent,3000 | Factura duplicada
14383,S/FRA/2023/0746,1HSN230500482673,,1,not_sent,not_sent,3000 | Factura duplicada
14386,S/FRA/2023/0744,1HSN230300518935,,1,not_sent,not_sent,3000 | Factura duplicada
15236,S/FRA/2023/1000,1HSN231100390582,,1,sent,sent,
15237,S/FRA/2023/0999,1HSN231100341268,,1,sent,sent,
16619,S/FRA/2024/0083,1HSN240100270525,,1,sent_modified,sent_modified,
16620,S/FRA/2024/0082,1HSN240100395555,,1,sent_modified,sent_modified,
18291,S/FRA/2024/0278,1HSN240300324908,,1,sent_modified,sent_modified,
18293,S/FRA/2024/0279,1HSN240300373151,,1,sent_modified,sent_modified,
18998,S/FRA/2024/0368,1HSN240500294588,,1,sent_modified,sent_modified,
19000,S/FRA/2024/0366,1HSN240600047510,,1,sent_modified,sent_modified,
23561,S/FRA/2025/0215,25/02,,1,sent,sent,
19372,S/FRA/2024/0429,1HSN240700328905,,1,sent,sent,
19373,S/FRA/2024/0430,1HSN240800034069,,1,sent,sent,
20152,S/FRA/2024/0544,1HSN240900285401,,1,sent,sent,
22397,S/FRA/2024/1068,1HSN241000087917,,1,sent,sent,
22399,S/FRA/2024/1036,1NSN241200072023,,1,sent,sent,
22400,S/FRA/2024/1035,1NSN241200389668,,1,sent,sent,
23459,S/FRA/2025/0209,1/2025,,1,sent,sent,
13772,S/FRA/2023/0566,CF/0000046964-2023,,1,sent,sent,
23469,S/FRA/2025/0204,F252093569,,1,sent,sent,
23296,S/FRA/2025/0065,2025/001,,1,sent,sent,
23297,S/FRA/2025/0064,2025/002,,1,sent,sent,
23501,S/FRA/2025/0195,000G008561,,1,sent,sent,
23317,S/FRA/2025/0058,2025-ENERO-001,,1,sent,sent,
3953,S/FRA/2022/0094, ,,1,sent,sent,
5867,S/FRA/2022/0411, ,,1,sent_modified,sent_modified,
6681,S/FRA/2022/0496,0960470063159,,1,sent,sent,
11088,S/FRA/2023/0157,O781880106074,,1,sent,sent,
17187,S/FRA/2024/0161,0781880106074,,1,sent_modified,sent_modified,
18545,S/FRA/2024/0294,0960470063159,,1,sent,sent,
18842,S/FRA/2024/0389,8494878941,,1,sent,sent,
23274,S/FRA/2025/0078,3095222,,1,sent,sent,
23043,S/FRA/2025/0189,FV21438,2024,1,sent,sent,
23198,S/FRA/2025/0108,0001/2025,,1,sent,sent,
23182,S/FRA/2025/0121,000D007834,,1,sent,sent,
23222,S/FRA/2025/0099,21250114010430374,,1,sent,sent,
23342,S/FRA/2025/0185,2025001356,,1,sent,sent,
23349,S/FRA/2025/0180,7,,1,sent,sent,
23183,S/FRA/2025/0120,000G008332,,1,sent,sent,
23347,S/FRA/2025/0188,202400060,,1,sent,sent,
23343,S/FRA/2025/0184,A-V2025-00000196834,,1,sent,sent,
23346,S/FRA/2025/0182,58/2024,,1,sent,sent,
23372,S/FRA/2025/0172,INP001038400000000078,,1,sent,sent,
23258,S/FRA/2025/0092,250012,,1,sent,sent,
23504,S/FRA/2025/0192,1TSN250300014553,,1,sent,sent,
23226,S/FRA/2025/0095,21250123010329196,,1,sent,sent,
23344,S/FRA/2025/0183,A-V2025-00000214145,,1,sent,sent,
23350,S/FRA/2025/0179,002-154313,,1,sent,sent,
23219,S/FRA/2025/0102,21250108010441154,,1,sent,sent,
23353,S/FRA/2025/0177,1629FAC,,1,sent,sent,
23348,S/FRA/2025/0181,404-9764273-7464355,,1,sent,sent,
23221,S/FRA/2025/0100,21250109010378239,,1,sent,sent,
22394,S/FRA/2025/0009,A10019464143-0125,,1,sent,sent,
23223,S/FRA/2025/0098,21250116010480108,,1,sent,sent,
